3,398,1164,399,3366.90289688,
3,428,1275,429,2952.54768515,
3,424,1176,424,3560.79254413,
3,442,1252,443,2861.192698,
3,443,1177,444,3425.53827405,
3,506,1406,507,3130.13308501,
3,450,1338,451,3129.41711998,
3,470,1500,471,5143.82912517,
3,451,1278,452,3170.49624801,
3,403,1138,403,3069.11506796,
