8,2853,2736,1391.32120895,
8,2850,2740,1420.57995391,
8,2870,2730,1410.12574196,
8,2846,2737,1379.05661201,
8,2863,2738,1216.21482301,
8,2844,2727,1306.77414513,
8,2868,2737,1409.34340715,
8,2860,2733,1456.66139007,
8,2839,2736,1460.32168484,
8,2846,2740,1423.84495211,
