10,1877,945,7139.37676096,
10,1863,945,7253.04297495,
10,1883,948,6297.99547887,
10,1874,948,7108.11887097,
10,1873,946,6967.89969802,
10,1854,947,6860.15383315,
10,1909,944,6181.13439393,
10,1864,943,5968.16988301,
10,1968,949,6196.25340009,
10,1831,948,7029.39193916,
