9,161,418,162,5071.64135504,
9,150,406,151,5417.83003497,
9,161,436,162,6976.51774883,
9,150,380,151,5883.8215282,
9,142,359,143,5531.68506813,
9,166,437,167,5374.49630189,
9,160,412,162,5493.54130411,
9,165,413,166,5377.27515507,
9,142,384,142,5414.92845297,
9,146,368,147,5477.11491299,
