4,39,65,39,9.85836315155,
4,54,90,55,11.5629367828,
4,33,55,34,8.50649094582,
4,33,55,34,8.52589797974,
4,51,92,52,11.544052124,
4,30,48,32,9.01962900162,
4,36,57,37,8.49106216431,
4,53,94,54,11.7088420391,
4,38,58,39,9.04021000862,
4,38,64,38,8.71586203575,
