3,45,87,46,11.6211850643,
3,42,82,43,11.3668959141,
3,36,64,37,9.14690804482,
3,52,105,53,12.9581019878,
3,43,76,44,12.0901830196,
3,27,50,28,9.34894704819,
3,36,67,37,9.58806204796,
3,52,98,53,13.4190869331,
3,52,105,53,13.0709331036,
3,42,79,43,11.4276189804,
