3,366,0,51.3190050125,
3,366,0,52.0599980354,
3,366,0,52.074021101,
3,366,0,51.6443459988,
3,366,0,51.4310750961,
3,366,0,51.5167558193,
3,366,0,52.022521019,
3,366,0,53.1973788738,
3,366,0,50.9837641716,
3,366,0,52.5043468475,
