7,48,85,49,27.7640209198,
7,51,95,52,26.7213549614,
7,63,108,64,30.2131631374,
7,43,76,44,25.6590979099,
7,45,78,46,26.2643358707,
7,66,110,67,26.5437691212,
7,44,78,45,26.3533010483,
7,38,67,39,24.3269569874,
7,49,91,50,26.3146841526,
7,44,69,46,24.3640768528,
