11,549,356,31.8099861145,
11,557,356,30.3421630859,
11,687,356,31.5921988487,
11,478,356,27.1014449596,
11,474,356,26.7075870037,
11,482,356,26.5687379837,
11,501,356,26.7574560642,
11,472,356,29.3135950565,
11,475,356,27.8386301994,
11,487,356,27.3377008438,
