1,799,2352,800,3818.87399602,
1,799,2352,800,4148.79636312,
1,799,2352,800,4461.68991804,
1,799,2352,800,3805.23523688,
1,799,2352,800,4507.41093397,
1,799,2352,800,4759.15407491,
1,799,2352,800,3826.27556205,
1,799,2352,800,4168.91594315,
1,799,2352,800,4767.47447205,
1,799,2352,800,3808.36064911,
